ts,otype,strike,dte,prem,mom1,mom2,mom3,mom6,up_run,dn_run,rng_pct,range_ratio,atr_pct,vol,vol_ratio,oi,oi_chg,resp,o5,o10,o15,o30,o60,omfe,omae,u_past15,u_past30,u30,und_ok_opt_fail
2024-10-30T15:15:00+05:30,CE,24200.0,1,195.45,7.360615215600097,7.508250825082495,2.841357537490122,2.4908232826428947,2,0,6.625735482220511,0.2427366447985003,9.484096529376652,218400.0,0.8307341194370483,1877150.0,-1.274077969890211,-145.6378183026621,2.993092862624724,-2.788436940393957,-29.24021488871833,-53.44077769250447,-44.64057303658224,5.141980046047589,-60.04604758250191,-0.019509750768068084,-0.06158381248960774,-0.3537089111229274,False
2024-10-30T15:25:00+05:30,CE,24200.0,1,190.0,-5.6135121708892255,-2.788436940393957,4.366932161494089,-3.061224489795918,0,1,6.736842105263163,0.3908396946564889,8.443859649122807,240275.0,0.9307122451944028,1837025.0,-3.584690275937176,66.00360285977581,-27.21052631578947,-32.71052631578948,-43.526315789473685,-50.078947368421055,-48.94736842105264,6.736842105263163,-58.9,0.06616202710587792,-0.021350413664267733,-0.3652932407403635,False
2024-10-31T09:20:00+05:30,CE,24200.0,0,127.85,-7.5560375994215585,-32.71052631578948,-36.487829110779934,-29.675467546754682,0,3,24.951114587407123,0.3829531812725091,14.84552209620649,1634150.0,6.580028186027783,2556650.0,16.54112203849529,144.14675211289338,-16.073523660539692,-28.822839264763388,-35.823230348064136,-11.263199061400073,-33.24208056315995,22.800156433320304,-40.51622995698084,-0.2531297346346261,-0.16951102746284114,-0.014818809185200878,False
2024-10-31T09:30:00+05:30,CE,24200.0,0,91.0,-15.191053122087602,-28.822839264763388,-34.20101229211859,-53.44077769250447,0,5,29.06593406593405,0.25982318271119836,22.175824175824175,3981375.0,15.919928025191183,3782100.0,33.68916852979383,156.57139696040454,-9.835164835164838,4.230769230769225,26.813186813186817,18.901098901098905,-14.94505494505494,37.08791208791209,-18.901098901098905,-0.2184371664050983,-0.3537089111229274,0.14635584258707657,False
2024-10-31T09:40:00+05:30,CE,24200.0,0,94.85,15.600243753808652,4.230769230769225,-11.602982292637467,-50.078947368421055,1,0,22.994201370585138,0.16827405292801484,21.976454050254794,4414975.0,11.275275339185955,4515625.0,0.4996466863632064,272.1005848426564,21.665788086452306,19.609910384818143,24.301528729573025,2.266736953083823,-26.410121244069586,31.523458091723782,-27.685819715340003,-0.042642254147843714,-0.3652932407403635,0.05234663363745517,False
2024-10-31T09:50:00+05:30,CE,24200.0,0,113.45,-1.6897746967071081,19.609910384818143,38.26934795856186,-11.263199061400073,0,1,12.516527104451303,0.11145122046935094,19.116791538122516,2489050.0,1.4793759286775632,4101325.0,-2.2161160152827364,189.9052740764638,3.9224327897752342,-4.627589246364037,-10.224768620537688,-24.768620537681805,-50.374614367562806,9.960334949316877,-51.25605993829881,0.20151808918773378,-0.014818809185200878,-0.10662890054898577,False
2024-10-31T10:00:00+05:30,CE,24200.0,0,108.2,-8.227311280746397,-4.627589246364037,-6.239168110918547,18.901098901098905,0,1,18.992606284658038,0.16129032258064516,20.35551447935921,2943775.0,1.1677244689501973,4070675.0,-1.077156743620899,819.2972036167392,-5.86876155268023,-10.35120147874307,-28.52125693160813,-28.46580406654343,-38.77079482439926,15.29574861367837,-49.16820702402958,-0.007615268407332659,0.14635584258707657,-0.13235109472675138,False
2024-10-31T10:10:00+05:30,CE,24200.0,0,97.0,-4.7619047619047565,-10.35120147874307,-17.72688719253605,2.266736953083823,0,3,12.731958762886592,0.09902974901772106,23.094158075601374,2733575.0,0.9946376185386487,4182975.0,-0.5373819275604406,205.08362413667763,-20.268041237113398,-12.01030927835052,-15.412371134020622,-28.04123711340206,-45.670103092783506,9.536082474226804,-46.23711340206186,-0.08643736069693209,0.05234663363745517,-0.08136260739349223,False
2024-10-31T10:20:00+05:30,CE,24200.0,0,85.35,10.356865787432106,-12.01030927835052,-16.200294550810014,-24.768620537681805,1,0,12.478031634446404,0.13369319608335434,26.887717242726033,3070750.0,1.0156779731092993,5271750.0,13.59020905942114,252.9485862034792,-3.866432337434092,-9.314586994727579,-2.7533684827182126,-34.03632103104862,-32.98183948447568,9.900410076157003,-45.86994727592266,-0.06404579995469128,-0.10662890054898577,-0.10344564673106474,False
2024-10-31T10:30:00+05:30,CE,24200.0,0,77.4,-5.667276051188289,-9.314586994727579,0.07757951900698509,-28.46580406654343,0,2,15.374677002583987,0.24435318275154014,25.454780361757102,2794950.0,0.9054412485270119,5529875.0,5.466552233824442,3.110009040258492,7.235142118863042,-9.819121447028433,-20.413436692506465,-14.40568475452197,-37.532299741602074,13.565891472868216,-40.56847545219638,0.024945110449112066,-0.13235109472675138,0.02761827422885544,True
2024-10-31T10:40:00+05:30,CE,24200.0,0,69.8,-15.903614457831328,-9.819121447028433,-14.929920780012187,-28.04123711340206,0,1,24.22636103151862,0.33189401373895966,25.79751671442216,2757675.0,0.9388708730178995,5757100.0,4.500220087399656,411.64336463357233,-11.747851002865325,-19.340974212034386,-13.61031518624642,-24.498567335243546,-26.790830945558735,22.49283667621777,-40.401146131805156,-0.036269067019462774,-0.08136260739349223,-0.004741427293295693,False
