i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
1300,PE,A_Trend-only,0.1686776376035537,0.13457002705871135,0.23523915636376458,0.15978898758276516,0.3584399799075211,-0.1686776376035537,-0.23523915636376458,0.3584399799075211,0.13457002705871135,0.0,13.337285121517487,7.646710136336695,6.6982809721399,12.833432128037941,20.687611144042684,-6.698280972139884,True
1307,PE,A_Trend-only,-0.03810257461582811,0.031476039900013575,0.10146881283559228,0.09691307021848505,0.036445940936868926,0.03810257461582811,-0.10146881283559228,0.1818155462645965,-0.03810257461582811,0.0,-3.1565656565656566,4.482323232323228,7.922979797979787,14.646464646464638,26.26262626262626,-6.13005050505051,True
1314,PE,A_Trend-only,0.04517151707918998,0.04620756104889434,0.03688316532154401,0.0683789020005987,0.0963520891826608,-0.04517151707918998,-0.03688316532154401,0.10691973767366081,-0.026108308036598693,0.0,4.064801178203243,5.41973490427098,7.363770250368189,4.329896907216491,10.574374079528711,-3.3578792341678874,True
1321,PE,A_Trend-only,0.014297554910902566,0.10588479071694801,0.11665975963531805,0.039577289680892136,0.037505180273511574,-0.014297554910902566,-0.11665975963531805,0.11665975963531805,-0.0006216328222174994,0.0,-3.6158518947063927,5.409314434480761,5.496094879953717,9.545849002024877,11.426091987272201,-6.334972519525593,True
1328,PE,A_Trend-only,0.05615381586937529,0.08868573133611335,0.11831671166571134,0.1825517039885871,0.1525063043536945,-0.05615381586937529,-0.11831671166571134,0.1920833480106965,0.0381265760884264,0.0,5.2148148148148215,7.4962962962963,7.229629629629623,11.318518518518514,16.177777777777784,-2.7259259259259228,True
1335,PE,A_Trend-only,0.048764190898320514,0.01058286696090649,-0.10686620558568727,-0.20045195067137644,-0.46730620384263233,-0.048764190898320514,0.10686620558568727,0.048764190898320514,-0.46730620384263233,0.0,4.511278195488721,-0.36090225563909434,1.954887218045113,-13.774436090225567,9.052631578947375,-14.736842105263156,True
1342,PE,A_Trend-only,-0.03418215567174698,-0.043297397184205444,-0.35445859608707053,-0.5699097591090219,-0.22063027751766384,0.03418215567174698,0.35445859608707053,-0.03418215567174698,-0.5699097591090219,0.0,0.0673029858051968,-6.142927068037196,-15.871267743514439,-24.865394028389623,6.3081253059226645,-28.41409691629956,True
1363,CE,A_Trend-only,-0.050432055106242046,0.11049950285475507,0.14104574761422128,-0.06580768166302153,0.05904240597804922,-0.050432055106242046,0.14104574761422128,0.1873776356386525,-0.06580768166302153,0.0,-5.163934426229506,9.713114754098356,10.401639344262295,9.344262295081972,18.0327868852459,-11.721311475409832,True
1370,CE,A_Trend-only,-0.08974784543700487,-0.00963047656517002,0.015367781752906318,0.10716466475695352,0.06925746976644831,-0.08974784543700487,0.015367781752906318,0.1090087985673005,-0.11679514132212354,0.0,-7.794361525704803,-3.6898839137645014,-3.06799336650082,-2.0729684908789388,11.857379767827538,-20.356550580431175,True
1377,CE,A_Trend-only,0.03769943307427859,0.10141967049877021,0.07048154879105706,0.23418723915169526,0.3489246441603866,0.03769943307427859,0.07048154879105706,0.3489246441603866,0.03769943307427859,0.0,3.476394849785405,12.703862660944216,4.506437768240343,6.309012875536475,16.609442060085833,-3.690987124463517,True
1384,CE,A_Trend-only,0.18620830775526453,0.11663597298956496,0.18395743810109,-0.06629834254143763,-0.04378964599959234,0.18620830775526453,0.18395743810109,0.2197667280540161,-0.09883364027011288,0.0,24.79069767441861,12.511627906976747,20.69767441860465,22.55813953488372,37.67441860465116,-7.627906976744189,True
1391,CE,A_Trend-only,-0.1069450919768622,-0.09590296010928423,-0.12371277370173406,-0.06298104842996644,-0.1382311322683738,-0.1069450919768622,-0.12371277370173406,0.013291455025798982,-0.1674723333251582,0.0,-5.7054400707651505,-3.538257408226449,-12.781954887218047,-10.570544007076517,19.770013268465288,-17.11632021229544,True
1398,CE,A_Trend-only,0.12036527175325329,0.03848413450613375,0.016785633135651956,-0.2106392255682099,-0.21534739095991906,0.12036527175325329,0.016785633135651956,0.12036527175325329,-0.21534739095991906,0.0,17.13747645951036,0.3295668549905784,-8.992467043314498,-0.7062146892655368,21.17702448210922,-13.370998116760832,True
1405,CE,A_Trend-only,0.046712026502926385,-0.05634126003642992,-0.0956777034073042,0.05490711887186084,-0.043638866864570414,0.046712026502926385,-0.0956777034073042,0.05490711887186084,-0.1303019686660578,0.0,4.450041981528138,-4.785894206549109,-7.808564231738033,-7.094878253568421,14.139378673383716,-16.58270361041142,True
1431,PE,A_Trend-only,-0.030581166134235893,-0.048144673711347785,-0.02954801862971035,0.08616450187827196,0.17232900375653282,0.030581166134235893,0.02954801862971035,0.17232900375653282,-0.11261307799437237,0.0,0.0,-3.6465036465036467,-10.167310167310163,-7.593307593307588,7.1214071214071195,-20.97812097812098,True
1438,PE,A_Trend-only,0.0026833502246859098,0.1649228330398933,0.1655420677071251,0.14696502769011577,0.1215764063335345,-0.0026833502246859098,-0.1655420677071251,0.27762354247640175,0.0026833502246859098,0.0,0.0,-2.9085140137493393,25.383395029085143,23.373876255949245,29.825489159175046,-11.845584346906401,True
1445,PE,A_Trend-only,0.10844351538762398,0.05783654154006834,0.065892345540286,-0.13860114061921003,-0.10389921569518012,-0.10844351538762398,-0.065892345540286,0.113607492310841,-0.13860114061921003,0.0,0.0,16.485686080947684,11.10562685093781,7.4037512339585385,24.383020730503457,0.0,True
1452,PE,A_Trend-only,-0.18712845696562397,-0.22662186611526192,-0.4054794520548022,-0.5115533729646016,-0.440010338588781,0.18712845696562397,0.4054794520548022,-0.18712845696562397,-0.5115533729646016,0.0,0.0,-15.29308065226973,-21.11062141912737,-21.68356104010578,2.644336712208021,-24.812692816218604,True
