i,timestamp,direction,premium,oatr,atr_pct,oatr_chg,dte,strike,moneyness,strike_dist,mom1,mom2,mom3,mom6,u_past5,u_past15,u_past30,resp15,range_exp,prem_pos,o5,o15,o30,o45,o60,u15,u30,u60,omfe,omae,und_ok_opt_fail
108,2024-10-03T12:00:00+05:30,PE,62.45,11.682494,18.70695596477182,,0,25400.0,0.01220621414424022,3.099999999998545,0.0,-7.890855457227131,-7.890855457227131,0.08012820512821196,-0.005118472962648031,-0.03935938662331886,-0.0446705302411561,-200.482175516224,0.7560321715817699,0.5034013605442177,0.0,-17.453963170536436,2.401921537229784,-3.6028823058446755,-12.249799839871905,0.06713417779336418,0.037406140119463395,0.12304651355086645,12.810248198558845,-19.93594875900721,False
111,2024-10-03T12:15:00+05:30,PE,63.95,11.893787,18.59857232212666,,0,25400.0,0.0793936922401096,20.150000000001455,0.0,7.298657718120808,7.298657718120808,2.401921537229784,-0.04470052616655448,-0.06713417779336418,-0.10646714081608898,108.71746639373063,1.2730496453900704,0.5961538461538461,0.0,-5.863956215793588,-14.308053166536364,-35.574667709147775,-16.26270523846756,-0.02974800875498835,0.008865300622344105,0.1899144399986489,5.551211884284593,-37.60750586395622,True
114,2024-10-03T12:30:00+05:30,PE,54.8,11.734568,21.413445255474453,,0,25400.0,0.049630919274910174,12.599999999998545,0.0,-14.827479017718382,-14.827479017718382,-14.308053166536364,0.04866985483773306,0.02974800875498835,-0.037406140119463395,498.43601767906597,0.9331476323119776,0.26740947075208893,0.0,-24.817518248175176,-2.281021897810219,-11.86131386861314,0.27372262773723666,0.03860182610272383,0.08567242017693816,0.3417049402459488,20.072992700729927,-27.189781021897808,True
117,2024-10-03T12:45:00+05:30,PE,53.55,11.14603,20.81424836601307,,0,25400.0,0.08826681798121752,22.400000000001455,0.0,21.84300341296927,21.84300341296927,-2.281021897810219,-0.07619025119158868,-0.03860182610272383,-0.008865300622344105,565.8541478022973,0.8955223880597015,0.49456521739130427,0.0,-9.803921568627452,2.614379084967331,13.818860877684418,34.36041083099908,0.04708877119978678,0.1810651913498404,0.4186763129689175,40.05602240896359,-18.954248366013072,False
120,2024-10-03T13:00:00+05:30,PE,24.3,7.31829,30.116419753086422,,0,25350.0,-0.06169761074524585,15.650000000001455,0.0,2.3157894736842133,2.3157894736842133,-2.799999999999997,-0.03625637195883755,-0.04708877119978678,-0.08567242017693816,49.1792292446718,0.8990384615384617,0.7424892703862661,0.0,12.345679012345679,39.50617283950616,94.8559670781893,115.63786008230453,0.13403953772128843,0.2562520574083455,0.4322775091511609,142.38683127572014,-14.403292181069958,False
123,2024-10-03T13:15:00+05:30,PE,33.9,7.276381,21.46425073746313,,0,25350.0,0.07243902390881977,18.349999999998545,0.0,23.49726775956284,23.49726775956284,39.50617283950616,-0.07061269332196357,-0.13403953772128843,-0.1810651913498404,175.30102057216328,1.2823529411764703,0.9067652075042637,0.0,39.6755162241888,54.572271386430685,96.43067846607671,174.92625368731564,0.12237655265251177,0.23804213306280053,0.33041669216178465,193.80530973451323,-21.386430678466077,False
126,2024-10-03T13:30:00+05:30,PE,23.15,5.295853,22.876254859611233,,0,25300.0,-0.002569103955832973,0.6500000000014552,0.0,0.8714596949891037,0.8714596949891037,50.81433224755699,-0.05056600344875658,-0.12237655265251177,-0.2562520574083455,7.121132897603461,2.2386895475819024,0.7080483955812731,0.0,34.55723542116631,128.7257019438445,179.6976241900648,145.35637149028076,0.11580730139345397,0.17647767942721412,0.19979723841088234,284.44924406047517,-17.926565874730017,False
129,2024-10-03T13:45:00+05:30,PE,26.65,4.97164,18.6553095684803,,0,25250.0,-0.08448302128694567,21.349999999998545,0.0,77.07641196013287,77.07641196013287,161.5309126594701,-0.05101990369499374,-0.11580730139345397,-0.23804213306280053,665.5574478699461,4.0249999999999995,0.7600625244236029,0.0,24.765478424015015,-4.690431519699813,1.6885553470919432,-17.448405253283298,0.06074072022269703,0.09259497415056109,0.1034768621383417,93.62101313320828,-46.529080675422136,True
132,2024-10-03T14:00:00+05:30,PE,25.4,10.503021,41.35047637795276,,0,25250.0,-0.023756731073804244,6.0,0.0,-10.877192982456146,-10.877192982456146,-4.690431519699813,-0.03245699448231382,-0.06074072022269703,-0.17647767942721412,-179.07579861708086,1.6570541259982254,0.36638452237001207,0.0,6.692913385826784,-13.385826771653539,-23.661417322834637,-51.574803149606296,0.03187361419068448,0.02336078555591327,0.0067310738042474175,27.559055118110237,-71.25984251968504,True
135,2024-10-03T14:15:00+05:30,PE,22.0,10.157684,46.17129090909091,,0,25250.0,0.008119471085768439,2.0499999999992724,0.0,22.562674094707525,22.562674094707525,-13.385826771653539,-0.11314835291999321,-0.03187361419068448,-0.09259497415056109,707.8793750757576,0.4176706827309237,0.2074966532797858,0.0,-11.863636363636362,-44.090909090909086,-44.54545454545455,-48.409090909090914,-0.008515542846044203,0.010891973407742015,-0.02990341790125247,11.818181818181825,-66.81818181818181,True
138,2024-10-03T14:30:00+05:30,PE,12.3,10.098229,82.09942276422764,,0,25250.0,-0.0003960380354871656,0.09999999999854481,0.0,-31.24650642817216,-31.24650642817216,-44.090909090909086,0.020994422613763122,0.008515542846044203,-0.02336078555591327,3669.349916158001,1.1089743589743588,0.2016129032258065,0.0,-0.8130081300813123,-7.723577235772367,-67.07317073170731,-78.86178861788619,0.019405863739144866,-0.01663359749070589,0.3326719498140602,79.26829268292683,-83.73983739837398,False
141,2024-10-03T14:45:00+05:30,PE,11.35,8.372771,73.76890748898678,,0,25250.0,0.019013515440556114,4.799999999999272,0.0,0.8888888888888857,0.8888888888888857,-7.723577235772367,-0.011288000459435659,-0.019405863739144866,-0.010891973407742015,45.805170068047445,0.3907514450867052,0.23410404624277453,0.0,-64.31718061674009,-77.09251101321586,-93.83259911894274,-96.91629955947137,-0.036046456356053996,-0.04079983521619663,0.18399537337791236,31.71806167400881,-98.6784140969163,False
144,2024-10-03T15:00:00+05:30,PE,2.6,7.546585,290.25326923076926,,0,25250.0,-0.01702680335625724,4.299999999999272,0.0,-53.153153153153156,-53.153153153153156,-77.09251101321586,0.029904839236730558,0.036046456356053996,0.01663359749070589,1474.5736065738427,1.6863905325443789,0.046332046332046344,0.0,-73.07692307692308,-86.53846153846153,-88.46153846153847,,-0.004751666052912683,0.34924745488887327,0.19224448905730618,153.84615384615384,-98.07692307692308,True
147,2024-10-03T15:15:00+05:30,PE,0.35,5.282194,1509.1982857142857,,0,25250.0,-0.021777434618201977,5.5,0.0,74.99999999999997,74.99999999999997,-86.53846153846153,-0.011679259812065775,0.004751666052912683,0.04079983521619663,-15783.937499990423,0.2412280701754386,0.015094339622641508,0.0,-14.285714285714283,,,,0.3539823008849615,0.22470352992417494,-0.00910692720397249,142.85714285714286,-85.71428571428572,False
150,2024-10-04T09:15:00+05:30,PE,157.9,0.0,,,6,25150.0,-0.06397495042934163,16.099999999998545,0.0,,,,-0.39539301828544865,-0.3539823008849615,-0.34924745488887327,,,,0.0,4.211526282457255,-6.58644711842939,-7.029765674477513,-6.839772007599754,-0.12973802059119793,-0.15755321643004463,-0.0395373140852207,15.421152628245721,-27.992400253324888,False
153,2024-10-04T09:30:00+05:30,PE,165.05,0.0,,,6,25200.0,0.0049605635200158735,1.25,0.0,-8.98814447201543,-8.98814447201543,-6.5930956423316225,0.27158234018423827,0.12973802059119793,-0.22470352992417494,69.2791860940819,,,0.0,-1.211754013935171,-0.45440775522568916,-12.147833989700096,-16.601029990911847,-0.02777915571208889,-0.234337020685547,-0.23651966863435112,22.387155407452276,-27.0524083611027,False
156,2024-10-04T09:45:00+05:30,PE,164.3,0.0,,,6,25200.0,-0.022812255140196185,5.75,0.0,-3.63636363636363,-3.63636363636363,-0.45440775522568916,0.0643123835082434,0.02777915571208889,0.15755321643004463,130.9025974025972,0.6137022985940638,0.237613751263903,0.0,-11.746804625684728,-16.22032866707243,-9.160073037127212,5.112598904443077,-0.20650050087777302,0.11783025698501623,-0.33365402735486366,9.586122945830796,-26.719415702982353,True
159,2024-10-04T10:00:00+05:30,PE,155.35,27.879418,17.9461976182813,,6,25250.0,-0.030881549461945507,7.799999999999272,0.0,7.100999655291266,7.100999655291266,-15.639424382297046,-0.0850498233732738,0.20650050087777302,0.234337020685547,-34.38732412322005,1.6210873146622744,0.28527370855821127,0.0,9.365947859671717,23.527518506598014,21.821692951400067,0.09655616350177386,0.3236623933992668,-0.002177545154365275,-0.19696885714511952,25.458641776633417,-11.908593498551658,False
162,2024-10-04T10:15:00+05:30,PE,172.7,22.937363,13.281623045744068,,6,25200.0,0.09513009387890765,23.950000000000728,0.0,9.477020602218692,9.477020602218692,25.463131129676704,-0.14932358202089124,-0.3236623933992668,-0.11783025698501623,29.28057381855893,0.7876857749469214,1.0,0.0,-2.431962941517075,-20.353213665315565,-14.562825709322514,-23.074696004632308,-0.3268979843938953,-0.45201689701124387,-0.5969959544884892,0.6658946149392043,-32.165605095541395,False
165,2024-10-04T10:30:00+05:30,PE,155.5,23.938837,15.39475048231511,,6,25250.0,-0.033058374755273186,8.349999999998545,0.0,-17.110874200426437,-17.110874200426437,-18.96821261073476,0.23512744502779864,0.3268979843938953,0.002177545154365275,52.34316214017616,1.0836970474967904,0.06657190239279796,0.0,7.0096463022508075,-3.536977491961415,-13.44051446945338,-9.228295819935688,-0.12471123410674094,-0.19478707041434112,-0.09006922463264624,20.739549839228296,-20.54662379421222,False
198,2024-10-04T13:15:00+05:30,PE,185.3,22.940929,12.380425796006476,,6,25100.0,0.029889409186011757,7.5,0.0,6.006864988558352,6.006864988558352,1.6735253772290872,-0.08720096836875041,-0.013946445648708958,-0.2079952912729442,430.7093821510297,0.6078252957233852,0.8416742493175616,0.0,0.9983810037776547,0.5936319481921178,6.853750674581753,1.2412304371289709,0.07850951479526044,0.09345421938826633,0.30766165188801725,17.916891527253096,-10.820291419320027,False
201,2024-10-04T13:30:00+05:30,PE,165.95,20.958772,12.629570352515817,,6,25050.0,-0.09093519670718576,22.799999999999272,0.0,4.109159347553314,4.109159347553314,-1.220238095238102,-0.09543068325580295,-0.07850951479526044,-0.09244501115715942,52.33963498907499,1.0776470588235294,0.659259259259259,0.0,7.261223260018085,1.5064778547755349,1.2955709551069634,12.142211509490815,0.014956446826840242,0.12443763759931371,0.18206981270539319,18.620066285025615,-7.8035552877372645,False
204,2024-10-04T13:45:00+05:30,PE,168.45,20.789009,12.341352923716236,,6,25050.0,-0.07599011530153425,19.049999999999272,0.0,-4.1536273115220546,-4.1536273115220546,1.5064778547755349,0.030525030525021812,-0.014956446826840242,-0.09345421938826633,-277.7148449502138,0.9201497192763568,0.422294548413344,0.0,-0.20777678836449648,10.477886613238354,10.86375779162957,16.859602255862278,0.10949756771796589,0.21440780564082007,0.28321775256740883,20.51053725140992,-9.171861086375772,False
207,2024-10-04T14:00:00+05:30,PE,186.1,20.004034,10.74907791509941,,6,25050.0,0.0335441824803585,8.400000000001455,0.0,0.13451708366962603,0.13451708366962603,10.477886613238354,-0.01597086913469831,-0.10949756771796589,-0.12443763759931371,1.2284938055985244,1.1508474576271182,0.7548460661345495,0.0,0.34927458355723034,5.776464266523375,11.579795808705004,3.6539494895217692,0.10502523800395851,0.057703980576309384,0.22542489297807283,14.669532509403552,-8.704997313272427,False
210,2024-10-04T14:15:00+05:30,PE,175.6,17.464757,9.94576138952164,,6,25000.0,-0.061162568508070156,15.299999999999272,0.0,8.4352229220699,8.4352229220699,5.086774386594853,-0.12018174994211385,-0.10502523800395851,-0.21440780564082007,80.31615145449105,0.7372611464968153,0.8789237668161434,0.0,5.523917995444201,-1.7369020501138854,3.957858769931673,5.41002277904328,-0.0473710089425359,0.06895779782772943,-0.028382629830552432,9.168564920273345,-13.582004555808652,True
213,2024-10-04T14:30:00+05:30,PE,192.9,20.556339,10.656474339035771,,6,25050.0,0.09130084727984826,22.849999999998545,0.0,2.415715423413863,2.415715423413863,-2.0066040132080207,-0.042136458220999824,0.0473710089425359,-0.057703980576309384,-50.995650659336434,1.6730769230769231,0.5287356321839081,0.0,5.909797822706068,7.309486780715393,7.776049766718507,10.756868843960602,0.11627372673277693,0.16781774992358298,-0.2950795436156276,10.912389839294963,-11.923276308968376,False
216,2024-10-04T14:45:00+05:30,PE,185.1,16.776734,9.06360561858455,,6,25000.0,0.007800608447461812,1.9500000000007276,0.0,-1.463933989885547,-1.463933989885547,7.273254129237891,0.016403969760676262,-0.11627372673277693,-0.06895779782772943,-12.59041084362932,0.4242803504380474,0.8347934918648311,0.0,0.08103727714749091,2.106969205834687,-13.83036196650459,-10.156672069151801,0.05160402511395016,-0.09740759779263655,-0.3276255547932797,5.105348460291744,-16.882766072393302,False
219,2024-10-04T15:00:00+05:30,PE,189.0,16.240386,8.592796825396826,,6,25000.0,0.05943530457090929,14.849999999998545,0.0,3.931811932911744,3.931811932911744,2.106969205834687,-0.036208400348878025,-0.05160402511395016,-0.16781774992358298,76.19196223995431,1.2418879056047212,0.9619952494061752,0.0,-15.608465608465607,-12.010582010582006,-15.317460317460311,-35.661375661375665,-0.14908855860381065,-0.4636754232013758,-0.21152564623385708,2.9365079365079425,-50.317460317460316,False
222,2024-10-04T15:15:00+05:30,PE,166.3,17.926259,10.779470234515935,,6,25000.0,-0.08951979026792575,22.400000000001455,0.0,0.3621001810501043,0.3621001810501043,-12.010582010582006,0.005795143669607779,0.14908855860381065,0.09740759779263655,-2.4287590170641646,1.9334916864608074,0.3058968058968062,0.0,-3.7582681900180397,-26.87913409500903,-26.87913409500903,-29.013830426939275,-0.31411854977939185,-0.22999392544280034,-0.04675810473814298,0.7516536380036078,-43.53577871316897,False
225,2024-10-07T09:15:00+05:30,PE,162.1,27.140892,16.743301665638498,,3,25100.0,-0.003983905023704234,1.0,0.0,0.0,0.0,-20.655898188937844,0.20719307280501678,0.31411854977939185,0.4636754232013758,-0.0,2.5064102564102546,0.34276729559748415,0.0,0.0,-4.750154225786544,-0.18507094386180317,-1.850709438618137,0.08386120074897124,0.25098601649336677,0.16851918250268624,10.425663170882176,-20.172732880937687,True
228,2024-10-07T09:30:00+05:30,PE,159.1,26.264744,16.508324324324324,,3,25100.0,0.07994433800705054,20.049999999999272,0.0,0.0,0.0,-1.6687268232385766,0.00857331982869891,-0.08386120074897124,0.22999392544280034,0.0,1.0066225165562919,0.40597014925373115,0.0,0.0,-2.3255813953488302,1.313639220615967,13.230672532998122,0.1672650862541621,0.18281535648995384,0.24421898767740766,13.984915147705845,-7.919547454431172,True
231,2024-10-07T09:45:00+05:30,PE,157.9,20.427557,12.937021532615578,,3,25050.0,0.04792715073088905,12.0,0.0,0.0,0.0,11.669024045261668,-0.13541028918772063,-0.1672650862541621,-0.25098601649336677,0.0,1.3994778067885114,0.9775280898876408,0.0,0.0,-12.3812539582014,-11.96960101329956,-1.2666244458518048,0.015576323987544752,-0.08267433501078651,0.5505631440210821,6.269791006966438,-15.737808739708672,False
234,2024-10-07T10:00:00+05:30,PE,155.9,22.363349,14.344675432969852,,3,25050.0,0.0635133677663725,15.900000000001455,0.0,0.0,0.0,12.158273381294968,-0.17405867751294057,-0.015576323987544752,-0.18281535648995384,0.0,0.8125960061443926,0.6575539568345322,0.0,0.0,-2.219371391917901,-6.7094291212315635,-3.880692751763958,-0.09826596522344395,0.06151609205043448,0.7927187316500177,5.163566388710701,-14.656831302116737,True
237,2024-10-07T10:15:00+05:30,PE,149.85,17.502457,11.679984651317984,,3,25050.0,-0.03471848100659942,8.700000000000728,0.0,0.0,0.0,3.03217821782178,-0.00039906140756358974,0.09826596522344395,0.08267433501078651,-0.0,0.7094861660079063,0.4492187500000001,0.0,0.0,2.335669002335669,12.512512512512513,14.647981314647993,0.1596252000303288,0.6327143866202127,0.6235359376184718,22.1554888221555,-7.674341007674341,False
240,2024-10-07T10:30:00+05:30,PE,150.6,16.642807,11.051000664010626,,3,25000.0,-0.07474409141962103,18.700000000000728,0.0,0.0,0.0,2.379333786539769,-0.007793562517363567,-0.1596252000303288,-0.06151609205043448,0.0,1.406947890818858,0.6886227544910178,0.0,0.0,13.413014608233745,12.682602921646744,41.26826029216468,0.4738455635184853,0.7316527237626227,0.20704513024257565,43.42629482071714,-7.503320053120839,False
243,2024-10-07T10:45:00+05:30,PE,167.25,18.901577,11.301391330343796,,3,24900.0,-0.0006024060096081958,0.1500000000014552,0.0,27.81811234237677,27.81811234237677,46.00611086861633,-0.289119766461695,-0.4738455635184853,-0.6327143866202127,58.707128406598564,2.1553930530164527,0.9507089804186359,0.0,2.152466367713001,21.823617339312406,16.801195814648725,2.21225710014947,0.25903458412901126,-0.009236892147233139,-0.1658624546438446,37.5186846038864,-22.660687593423024,False
246,2024-10-07T11:00:00+05:30,PE,181.35,20.844077,11.493838985387372,,3,24850.0,0.05777984469904571,14.349999999998545,0.0,15.369934474203193,15.369934474203193,22.121212121212118,-0.2460145640621925,-0.25903458412901126,-0.7316527237626227,59.335453317493126,1.0013086558235185,0.9263565891472868,0.0,-4.494072236007724,-16.432313206506745,-30.024813895781634,-32.09263854425144,-0.2689681969265925,-0.5284741893205935,-0.18783482614708216,14.86076647366971,-44.19630548662806,False
249,2024-10-07T11:15:00+05:30,PE,170.95,28.17295,16.48022813688213,,3,24900.0,-0.009838389395423855,2.4500000000007276,0.0,-5.212087607430001,-5.212087607430001,-16.09815950920246,0.051226009152380306,0.2689681969265925,0.009236892147233139,19.378081375369806,1.3886986301369861,0.27188655980271254,0.0,-15.296870429950266,-18.01696402456858,-9.681193331383437,-10.389002632348635,-0.25880987613668827,-0.1566110964985373,-0.01847207804853958,7.399824510090673,-32.173150043872475,False
252,2024-10-07T11:30:00+05:30,PE,157.6,32.205864,20.435192893401013,,3,24950.0,-0.06768962105828699,16.900000000001455,0.0,5.171838505171839,5.171838505171839,-18.531920392866372,-0.033232967103363625,0.25880987613668827,0.5284741893205935,-19.983157452771916,0.7576105686387131,0.20702034303948935,0.0,10.628172588832488,9.898477157360402,23.19162436548224,30.583756345177676,0.10193496188954465,0.33884863559353456,0.28377571905203364,30.774111675126903,-7.931472081218274,False
255,2024-10-07T11:45:00+05:30,PE,173.2,28.101076,16.224639722863742,,3,24950.0,0.03428028442612307,8.549999999999272,0.0,3.6815324753067804,3.6815324753067804,9.898477157360402,-0.02825821191654517,-0.10193496188954465,0.1566110964985373,36.11648454134941,0.37073540561031115,0.6300227445034116,0.0,12.095842956120103,18.822170900692857,11.258660508083143,6.408775981524263,0.2371554179889359,0.13792301570278173,0.47611506147397203,20.583140877598158,-11.408775981524245,False
258,2024-10-07T12:00:00+05:30,PE,183.4,24.639111,13.434629770992364,,3,24900.0,0.07113490312391028,17.700000000000728,0.0,7.5029308323563955,7.5029308323563955,19.720608394803843,-0.08693400042965656,-0.2371554179889359,-0.33884863559353456,31.637189215328963,1.6737288135593225,0.997938144329897,0.0,-7.333696837513641,-10.905125408942203,-20.119956379498365,-8.369683751363137,-0.0994682967410569,-0.05526016485614272,0.35527262351148337,1.799345692475454,-25.763358778625957,False
261,2024-10-07T12:15:00+05:30,PE,163.4,23.134348,14.15810771113831,,3,24900.0,-0.02830523887814604,7.049999999999272,0.0,4.616172610282353,4.616172610282353,-10.905125408942203,-0.07382013163253404,0.0994682967410569,-0.13792301570278173,-46.4084815114459,0.9405063291139235,0.45433255269320866,0.0,-10.342717258261937,2.845777233782133,-1.4075887392900925,27.723378212974286,0.04416420250491327,0.33865913466267,0.5066838505563714,29.19216646266829,-16.67686658506732,False
264,2024-10-07T12:30:00+05:30,PE,168.05,21.531571,12.81259803629872,,3,24900.0,0.015865970706199287,3.9500000000007276,0.0,9.165908795634673,9.165908795634673,2.845777233782133,-0.12195880279783705,-0.04416420250491327,0.05526016485614272,207.54158969846597,0.9084791386271877,0.6310583580613257,0.0,-4.135673906575434,24.189229396013076,27.10502826539719,32.966379053853004,0.29462505096189373,0.41030605256656305,0.5306062608325359,40.37488842606366,-8.59863135971438,False
267,2024-10-07T12:45:00+05:30,PE,164.9,18.60809,11.284469375379018,,3,24800.0,-0.09144855313886373,22.700000000000728,0.0,18.047104302383858,18.047104302383858,25.93554299679243,-0.22529266944681414,-0.29462505096189373,-0.33865913466267,61.25448003645161,1.5391522988505744,0.9803278688524591,0.0,1.9708914493632503,7.610673135233465,14.008489993935717,12.64402668283808,0.11602283393828741,0.16859568056658697,0.4796013326511591,15.100060642813828,-15.676167374166159,False
270,2024-10-07T13:00:00+05:30,PE,177.45,18.398931,10.368515638207947,,3,24800.0,0.024602825695023953,6.099999999998545,0.0,7.285368802902045,7.285368802902045,7.610673135233465,-0.11280361293857438,-0.11602283393828741,-0.41030605256656305,62.79254311937541,0.7234539089848309,0.8488645262333593,0.0,5.945336714567491,4.677373908143146,2.53592561284869,6.9878839109608375,0.05263391398691981,0.12079584091248544,0.05223058897551707,10.453648915187385,-10.99464637926176,False
273,2024-10-07T13:15:00+05:30,PE,185.75,18.779991,10.110358546433378,,3,24800.0,0.07727741380945954,19.150000000001455,0.0,2.0043931905546435,2.0043931905546435,4.677373908143146,-0.052432357217616465,-0.05263391398691981,-0.16859568056658697,38.081781093702446,0.7435483870967745,0.879821958456973,0.0,-2.0457604306864123,2.2072678331090145,7.07940780619112,24.845222072678332,0.06819782210859521,0.31153087969136284,0.11964884174674323,26.837146702557195,-14.971736204576045,False
276,2024-10-07T13:30:00+05:30,PE,168.45,18.335573,10.884875630750965,,3,24750.0,-0.056331885664446614,13.950000000000728,0.0,8.817829457364326,8.817829457364326,2.933088909257551,-0.1298588692196197,-0.06819782210859521,-0.12079584091248544,129.2978160405651,1.5370370370370383,0.8313253012048187,0.0,4.986642920748,22.91481151677057,12.466607301869992,-0.5046007717423534,0.24349911867856006,-0.0686481760785335,-0.010499132812005131,25.3190857821312,-9.355891956070046,False
279,2024-10-07T13:45:00+05:30,PE,184.75,19.254119,10.421715290933694,,3,24700.0,-0.014775144563663488,3.650000000001455,0.0,9.546397865401717,9.546397865401717,24.043238888142877,-0.10877234837073102,-0.24349911867856006,-0.31153087969136284,39.20506126350211,1.3694968553459115,0.9455782312925171,0.0,-9.120433017591337,-19.788903924221923,-27.95669824086604,-13.699594046008121,-0.3129092259645812,-0.19248167780874192,-0.7136597223487188,1.9485791610284138,-31.177266576454667,False
282,2024-10-07T14:00:00+05:30,PE,189.45,23.688489,12.503821060965956,,3,24800.0,0.07687356618692695,19.049999999999272,0.0,1.0939167556029792,1.0939167556029792,-18.305304010349296,-0.005850926463945088,0.3129092259645812,0.0686481760785335,-3.495955583383156,1.0590590590590594,0.17441860465116277,0.0,-9.659540775930315,6.650831353919252,12.430720506730013,4.961731327527056,0.12005189470137344,0.0581091523932757,-0.03167755876993636,17.102137767220906,-13.908683029823171,False
