timestamp,symbol,underlying,instrument_key,option_symbol,strike,option_type,expiry,strategy,entry_time,exit_time,entry_price,exit_price,quantity,lot_size,number_of_lots,instrument_type,stop_loss,target,trailing_stop,exit_reason,gross_pnl,brokerage,stt,exchange_charges,gst,sebi_charges,stamp_duty,slippage,total_cost,charges,fees,net_pnl,confidence,setup_score,r_multiple,entry_dt,exit_dt,hold_min,date,month,win,risk_rs,notional,sl_pct
2025-01-22T10:15:00+05:30,NSE_FO|54783|23-01-2025,NIFTY50,NSE_FO|54783|23-01-2025,NIFTY2512323100PE,23100.0,PE,2025-01-23,V8_D_PULLBACK_ATM,2025-01-22T10:15:00+05:30,2025-01-22T11:30:00+05:30,83.1,83.1,75,75,1,INDEX_OPTION,57.17,122.0,83.1,TRAILING_STOP_HIT,0.0,6.23,9.35,6.23,2.25,0.0125,0.19,1.25,25.51,25.51,24.26,-25.51,100.0,100.0,-0.01,2025-01-22 10:15:00+05:30,2025-01-22 11:30:00+05:30,75.0,2025-01-22,2025-01,False,1944.7499999999995,6232.5,0.3120336943441636
2025-01-23T11:05:00+05:30,NSE_FO|54857|23-01-2025,NIFTY50,NSE_FO|54857|23-01-2025,NIFTY2512323250CE,23250.0,CE,2025-01-23,V8_D_PULLBACK_ATM,2025-01-23T11:05:00+05:30,2025-01-23T11:40:00+05:30,19.39,11.63,75,75,1,INDEX_OPTION,11.63,31.02,11.63,STOP_LOSS_HIT,-582.0,1.16,1.31,1.16,0.42,0.0023,0.04,0.23,4.32,4.32,4.09,-586.32,100.0,100.0,-1.01,2025-01-23 11:05:00+05:30,2025-01-23 11:40:00+05:30,35.0,2025-01-23,2025-01,False,582.0,1454.25,0.4002062919030428
2025-01-24T15:10:00+05:30,NSE_FO|43286|30-01-2025,NIFTY50,NSE_FO|43286|30-01-2025,NIFTY2513023100PE,23100.0,PE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-24T15:10:00+05:30,2025-01-24T15:15:00+05:30,168.2,153.15,25,25,1,INDEX_OPTION,121.1,238.84,121.1,INTRADAY_SQUARE_OFF,-376.25,4.02,5.74,4.02,1.45,0.008,0.13,0.8,16.17,16.17,15.37,-392.42,100.0,100.0,-0.33,2025-01-24 15:10:00+05:30,2025-01-24 15:15:00+05:30,5.0,2025-01-24,2025-01,False,1177.4999999999998,4205.0,0.2800237812128418
2025-01-24T15:20:00+05:30,NSE_FO|43286|30-01-2025,NIFTY50,NSE_FO|43286|30-01-2025,NIFTY2513023100PE,23100.0,PE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-24T15:20:00+05:30,2025-01-24T15:25:00+05:30,159.6,158.25,25,25,1,INDEX_OPTION,114.91,226.63,114.91,INTRADAY_SQUARE_OFF,-33.75,3.97,5.93,3.97,1.43,0.0079,0.12,0.79,16.22,16.22,15.43,-49.97,100.0,100.0,-0.04,2025-01-24 15:20:00+05:30,2025-01-24 15:25:00+05:30,5.0,2025-01-24,2025-01,False,1117.25,3990.0,0.2800125313283208
2025-01-27T11:35:00+05:30,NSE_FO|43262|30-01-2025,NIFTY50,NSE_FO|43262|30-01-2025,NIFTY2513022850PE,22850.0,PE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-27T11:35:00+05:30,2025-01-27T15:15:00+05:30,153.94,152.65,25,25,1,INDEX_OPTION,110.84,218.59,110.84,INTRADAY_SQUARE_OFF,-32.25,3.83,5.72,3.83,1.38,0.0077,0.12,0.77,15.66,15.66,14.89,-47.91,100.0,100.0,-0.04,2025-01-27 11:35:00+05:30,2025-01-27 15:15:00+05:30,220.0,2025-01-27,2025-01,False,1077.4999999999998,3848.5,0.279979212680265
2025-01-27T15:20:00+05:30,NSE_FO|43260|30-01-2025,NIFTY50,NSE_FO|43260|30-01-2025,NIFTY2513022800PE,22800.0,PE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-27T15:20:00+05:30,2025-01-27T15:25:00+05:30,135.44,139.9,25,25,1,INDEX_OPTION,97.52,192.32,97.52,INTRADAY_SQUARE_OFF,111.5,3.44,5.25,3.44,1.24,0.0069,0.1,0.69,14.17,14.17,13.48,97.33,100.0,100.0,0.1,2025-01-27 15:20:00+05:30,2025-01-27 15:25:00+05:30,5.0,2025-01-27,2025-01,True,948.0,3386.0,0.27997637330183106
2025-01-28T12:45:00+05:30,NSE_FO|43273|30-01-2025,NIFTY50,NSE_FO|43273|30-01-2025,NIFTY2513023050CE,23050.0,CE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-28T12:45:00+05:30,2025-01-28T14:25:00+05:30,141.85,201.43,25,25,1,INDEX_OPTION,102.13,201.43,102.13,TARGET_HIT,1489.5,4.29,7.55,4.29,1.55,0.0086,0.11,0.86,18.66,18.66,17.8,1470.84,100.0,100.0,1.48,2025-01-28 12:45:00+05:30,2025-01-28 14:25:00+05:30,100.0,2025-01-28,2025-01,True,993.0,3546.25,0.2800140994007755
2025-01-30T11:05:00+05:30,NSE_FO|43608|30-01-2025,NIFTY50,NSE_FO|43608|30-01-2025,NIFTY2513023250CE,23250.0,CE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-30T11:05:00+05:30,2025-01-30T11:20:00+05:30,85.65,85.65,25,25,1,INDEX_OPTION,53.46,133.93,85.65,TRAILING_STOP_HIT,0.0,2.14,3.21,2.14,0.77,0.0043,0.06,0.43,8.75,8.75,8.32,-8.75,100.0,100.0,-0.01,2025-01-30 11:05:00+05:30,2025-01-30 11:20:00+05:30,15.0,2025-01-30,2025-01,False,804.7500000000001,2141.25,0.3758318739054291
2025-01-30T11:45:00+05:30,NSE_FO|44236|30-01-2025,NIFTY50,NSE_FO|44236|30-01-2025,NIFTY2513023300CE,23300.0,CE,2025-01-30,V8_D_PULLBACK_ATM,2025-01-30T11:45:00+05:30,2025-01-30T12:15:00+05:30,62.8,62.8,25,25,1,INDEX_OPTION,37.68,100.48,62.8,TRAILING_STOP_HIT,0.0,1.57,2.35,1.57,0.57,0.0031,0.05,0.31,6.42,6.42,6.11,-6.42,100.0,100.0,-0.01,2025-01-30 11:45:00+05:30,2025-01-30 12:15:00+05:30,30.0,2025-01-30,2025-01,False,627.9999999999999,1570.0,0.39999999999999997
2025-01-31T10:15:00+05:30,NSE_FO|44951|06-02-2025,NIFTY50,NSE_FO|44951|06-02-2025,NIFTY2520623350CE,23350.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-01-31T10:15:00+05:30,2025-01-31T14:10:00+05:30,343.7,343.7,75,75,1,INDEX_OPTION,247.46,488.05,343.7,TRAILING_STOP_HIT,0.0,25.78,38.67,25.78,9.29,0.0516,0.77,5.16,105.5,105.5,100.34,-105.5,100.0,100.0,-0.01,2025-01-31 10:15:00+05:30,2025-01-31 14:10:00+05:30,235.0,2025-01-31,2025-01,False,7217.999999999998,25777.5,0.2800116380564445
2025-02-01T10:15:00+05:30,NSE_FO|44966|06-02-2025,NIFTY50,NSE_FO|44966|06-02-2025,NIFTY2520623550CE,23550.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-01T10:15:00+05:30,2025-02-01T11:50:00+05:30,260.85,187.81,75,75,1,INDEX_OPTION,187.81,370.41,187.81,STOP_LOSS_HIT,-5478.0,16.82,21.13,16.82,6.06,0.0336,0.59,3.36,64.81,64.81,61.45,-5542.81,100.0,100.0,-1.01,2025-02-01 10:15:00+05:30,2025-02-01 11:50:00+05:30,95.0,2025-02-01,2025-02,False,5478.000000000002,19563.75,0.28000766724170983
2025-02-01T13:05:00+05:30,NSE_FO|51210|13-02-2025,NIFTY50,NSE_FO|51210|13-02-2025,NIFTY2521323350PE,23350.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-01T13:05:00+05:30,2025-02-01T14:10:00+05:30,223.35,160.81,75,75,1,INDEX_OPTION,160.81,317.16,160.81,STOP_LOSS_HIT,-4690.5,14.41,18.09,14.41,5.19,0.0288,0.5,2.88,55.51,55.51,52.63,-4746.01,100.0,100.0,-1.01,2025-02-01 13:05:00+05:30,2025-02-01 14:10:00+05:30,65.0,2025-02-01,2025-02,False,4690.499999999999,16751.25,0.28000895455563013
2025-02-03T10:50:00+05:30,NSE_FO|44949|06-02-2025,NIFTY50,NSE_FO|44949|06-02-2025,NIFTY2520623300PE,23300.0,PE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-03T10:50:00+05:30,2025-02-03T12:00:00+05:30,106.0,106.0,75,75,1,INDEX_OPTION,76.32,150.52,106.0,TRAILING_STOP_HIT,0.0,7.95,11.93,7.95,2.86,0.0159,0.24,1.59,32.54,32.54,30.95,-32.54,100.0,100.0,-0.01,2025-02-03 10:50:00+05:30,2025-02-03 12:00:00+05:30,70.0,2025-02-03,2025-02,False,2226.0000000000005,7950.0,0.2800000000000001
2025-02-03T12:15:00+05:30,NSE_FO|44949|06-02-2025,NIFTY50,NSE_FO|44949|06-02-2025,NIFTY2520623300PE,23300.0,PE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-03T12:15:00+05:30,2025-02-03T15:00:00+05:30,108.15,77.87,75,75,1,INDEX_OPTION,77.87,153.57,77.87,STOP_LOSS_HIT,-2271.0,6.98,8.76,6.98,2.52,0.014,0.24,1.4,26.89,26.89,25.49,-2297.89,100.0,100.0,-1.01,2025-02-03 12:15:00+05:30,2025-02-03 15:00:00+05:30,165.0,2025-02-03,2025-02,False,2271.0,8111.25,0.2799815071659732
2025-02-04T11:00:00+05:30,NSE_FO|44961|06-02-2025,NIFTY50,NSE_FO|44961|06-02-2025,NIFTY2520623500CE,23500.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-04T11:00:00+05:30,2025-02-04T11:45:00+05:30,134.0,148.8,75,75,1,INDEX_OPTION,96.48,190.28,149.01,TRAILING_STOP_HIT,1110.0,10.61,16.74,10.61,3.82,0.0212,0.3,2.12,44.22,44.22,42.1,1065.78,100.0,100.0,0.38,2025-02-04 11:00:00+05:30,2025-02-04 11:45:00+05:30,45.0,2025-02-04,2025-02,True,2813.9999999999995,10050.0,0.27999999999999997
2025-02-04T12:10:00+05:30,NSE_FO|44966|06-02-2025,NIFTY50,NSE_FO|44966|06-02-2025,NIFTY2520623550CE,23550.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-04T12:10:00+05:30,2025-02-04T13:30:00+05:30,140.4,199.37,75,75,1,INDEX_OPTION,101.09,199.37,156.12,TARGET_HIT,4422.75,12.74,22.43,12.74,4.59,0.0255,0.32,2.55,55.4,55.4,52.85,4367.35,100.0,100.0,1.48,2025-02-04 12:10:00+05:30,2025-02-04 13:30:00+05:30,80.0,2025-02-04,2025-02,True,2948.25,10530.0,0.279985754985755
2025-02-04T14:30:00+05:30,NSE_FO|44970|06-02-2025,NIFTY50,NSE_FO|44970|06-02-2025,NIFTY2520623650CE,23650.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-04T14:30:00+05:30,2025-02-04T14:35:00+05:30,100.6,100.45,75,75,1,INDEX_OPTION,71.7,143.95,100.6,TRAILING_STOP_HIT,-11.25,7.54,11.3,7.54,2.72,0.0151,0.23,1.51,30.86,30.86,29.35,-42.11,100.0,100.0,-0.02,2025-02-04 14:30:00+05:30,2025-02-04 14:35:00+05:30,5.0,2025-02-04,2025-02,False,2167.4999999999995,7545.0,0.2872763419483101
2025-02-05T10:05:00+05:30,NSE_FO|44974|06-02-2025,NIFTY50,NSE_FO|44974|06-02-2025,NIFTY2520623750CE,23750.0,CE,2025-02-06,V8_D_PULLBACK_ATM,2025-02-05T10:05:00+05:30,2025-02-05T12:05:00+05:30,73.2,52.7,75,75,1,INDEX_OPTION,52.7,103.94,52.7,STOP_LOSS_HIT,-1537.5,4.72,5.93,4.72,1.7,0.0094,0.16,0.94,18.18,18.18,17.24,-1555.68,100.0,100.0,-1.01,2025-02-05 10:05:00+05:30,2025-02-05 12:05:00+05:30,120.0,2025-02-05,2025-02,False,1537.5,5490.0,0.28005464480874315
2025-02-07T14:40:00+05:30,NSE_FO|51216|13-02-2025,NIFTY50,NSE_FO|51216|13-02-2025,NIFTY2521323450PE,23450.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-07T14:40:00+05:30,2025-02-07T15:10:00+05:30,139.4,100.0,75,75,1,INDEX_OPTION,100.37,197.95,100.37,STOP_LOSS_HIT,-2955.0,8.98,11.25,8.98,3.24,0.018,0.31,1.8,34.58,34.58,32.78,-2989.58,100.0,100.0,-1.02,2025-02-07 14:40:00+05:30,2025-02-07 15:10:00+05:30,30.0,2025-02-07,2025-02,False,2927.25,10455.0,0.27998565279770443
2025-02-10T10:05:00+05:30,NSE_FO|51212|13-02-2025,NIFTY50,NSE_FO|51212|13-02-2025,NIFTY2521323400PE,23400.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-10T10:05:00+05:30,2025-02-10T12:30:00+05:30,144.05,144.05,75,75,1,INDEX_OPTION,103.72,204.55,144.05,TRAILING_STOP_HIT,0.0,10.8,16.21,10.8,3.89,0.0216,0.32,2.16,44.2,44.2,42.04,-44.2,100.0,100.0,-0.01,2025-02-10 10:05:00+05:30,2025-02-10 12:30:00+05:30,145.0,2025-02-10,2025-02,False,3024.750000000001,10803.75,0.2799722318639362
2025-02-10T12:50:00+05:30,NSE_FO|51210|13-02-2025,NIFTY50,NSE_FO|51210|13-02-2025,NIFTY2521323350PE,23350.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-10T12:50:00+05:30,2025-02-10T15:15:00+05:30,124.85,107.8,75,75,1,INDEX_OPTION,89.89,177.29,89.89,INTRADAY_SQUARE_OFF,-1278.75,8.72,12.13,8.72,3.14,0.0174,0.28,1.74,34.75,34.75,33.01,-1313.5,100.0,100.0,-0.5,2025-02-10 12:50:00+05:30,2025-02-10 15:15:00+05:30,145.0,2025-02-10,2025-02,False,2621.9999999999995,9363.75,0.2800160192230676
2025-02-11T14:15:00+05:30,NSE_FO|51190|13-02-2025,NIFTY50,NSE_FO|51190|13-02-2025,NIFTY2521323000PE,23000.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-11T14:15:00+05:30,2025-02-11T14:50:00+05:30,104.55,71.51,75,75,1,INDEX_OPTION,71.51,154.1,71.51,STOP_LOSS_HIT,-2478.0,6.6,8.04,6.6,2.38,0.0132,0.24,1.32,25.19,25.19,23.87,-2503.19,100.0,100.0,-1.01,2025-02-11 14:15:00+05:30,2025-02-11 14:50:00+05:30,35.0,2025-02-11,2025-02,False,2477.9999999999995,7841.25,0.3160210425633667
2025-02-11T14:55:00+05:30,NSE_FO|51193|13-02-2025,NIFTY50,NSE_FO|51193|13-02-2025,NIFTY2521323050PE,23050.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-11T14:55:00+05:30,2025-02-11T15:15:00+05:30,96.75,89.45,75,75,1,INDEX_OPTION,61.34,149.86,61.34,INTRADAY_SQUARE_OFF,-547.5,6.98,10.06,6.98,2.52,0.014,0.22,1.4,28.17,28.17,26.77,-575.67,100.0,100.0,-0.22,2025-02-11 14:55:00+05:30,2025-02-11 15:15:00+05:30,20.0,2025-02-11,2025-02,False,2655.7499999999995,7256.25,0.36599483204134364
2025-02-12T09:15:00+05:30,NSE_FO|51193|13-02-2025,NIFTY50,NSE_FO|51193|13-02-2025,NIFTY2521323050PE,23050.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-12T09:15:00+05:30,2025-02-12T09:30:00+05:30,98.35,139.66,75,75,1,INDEX_OPTION,70.81,139.66,98.35,TARGET_HIT,3098.25,8.93,15.71,8.93,3.22,0.0179,0.22,1.79,38.82,38.82,37.03,3059.43,100.0,100.0,1.48,2025-02-12 09:15:00+05:30,2025-02-12 09:30:00+05:30,15.0,2025-02-12,2025-02,True,2065.4999999999995,7376.25,0.2800203355363497
2025-02-12T10:40:00+05:30,NSE_FO|63492|20-02-2025,NIFTY50,NSE_FO|63492|20-02-2025,NIFTY2522022850PE,22850.0,PE,2025-02-20,V8_D_PULLBACK_ATM,2025-02-12T10:40:00+05:30,2025-02-12T11:40:00+05:30,174.1,125.35,75,75,1,INDEX_OPTION,125.35,247.22,125.35,STOP_LOSS_HIT,-3656.25,11.23,14.1,11.23,4.05,0.0225,0.39,2.25,43.27,43.27,41.02,-3699.52,100.0,100.0,-1.01,2025-02-12 10:40:00+05:30,2025-02-12 11:40:00+05:30,60.0,2025-02-12,2025-02,False,3656.25,13057.5,0.28001148765077544
2025-02-13T15:00:00+05:30,NSE_FO|51190|13-02-2025,NIFTY50,NSE_FO|51190|13-02-2025,NIFTY2521323000PE,23000.0,PE,2025-02-13,V8_D_PULLBACK_ATM,2025-02-13T15:00:00+05:30,2025-02-13T15:05:00+05:30,1.05,0.63,1875,75,25,INDEX_OPTION,0.63,1.68,0.63,STOP_LOSS_HIT,-787.5,1.58,1.77,1.57,0.57,0.0032,0.06,0.32,5.87,5.87,5.55,-793.37,100.0,100.0,-1.01,2025-02-13 15:00:00+05:30,2025-02-13 15:05:00+05:30,5.0,2025-02-13,2025-02,False,787.5000000000001,1968.75,0.4
2025-02-14T11:45:00+05:30,NSE_FO|63523|20-02-2025,NIFTY50,NSE_FO|63523|20-02-2025,NIFTY2522022900PE,22900.0,PE,2025-02-20,V8_D_PULLBACK_ATM,2025-02-14T11:45:00+05:30,2025-02-14T13:15:00+05:30,164.2,182.59,75,75,1,INDEX_OPTION,118.22,233.16,182.59,TRAILING_STOP_HIT,1379.25,13.0,20.54,13.0,4.68,0.026,0.37,2.6,54.22,54.22,51.62,1325.03,100.0,100.0,0.38,2025-02-14 11:45:00+05:30,2025-02-14 13:15:00+05:30,90.0,2025-02-14,2025-02,True,3448.499999999999,12315.0,0.28002436053593177
2025-02-14T13:35:00+05:30,NSE_FO|55632|27-02-2025,NIFTY50,NSE_FO|55632|27-02-2025,NIFTY2522722800PE,22800.0,PE,2025-02-27,V8_D_PULLBACK_ATM,2025-02-14T13:35:00+05:30,2025-02-14T14:35:00+05:30,210.9,151.85,75,75,1,INDEX_OPTION,151.85,299.48,151.85,STOP_LOSS_HIT,-4428.75,13.6,17.08,13.6,4.9,0.0272,0.47,2.72,52.4,52.4,49.68,-4481.15,100.0,100.0,-1.01,2025-02-14 13:35:00+05:30,2025-02-14 14:35:00+05:30,60.0,2025-02-14,2025-02,False,4428.750000000001,15817.5,0.27999051683262216
2025-02-17T10:10:00+05:30,NSE_FO|55630|27-02-2025,NIFTY50,NSE_FO|55630|27-02-2025,NIFTY2522722750PE,22750.0,PE,2025-02-27,V8_D_PULLBACK_ATM,2025-02-17T10:10:00+05:30,2025-02-17T10:45:00+05:30,193.65,139.35,75,75,1,INDEX_OPTION,139.43,274.98,139.43,STOP_LOSS_HIT,-4072.5,12.49,15.68,12.49,4.5,0.025,0.44,2.5,48.12,48.12,45.62,-4120.62,100.0,100.0,-1.01,2025-02-17 10:10:00+05:30,2025-02-17 10:45:00+05:30,35.0,2025-02-17,2025-02,False,4066.5,14523.75,0.27998967208882003
2025-02-21T11:45:00+05:30,NSE_FO|55632|27-02-2025,NIFTY50,NSE_FO|55632|27-02-2025,NIFTY2522722800PE,22800.0,PE,2025-02-27,V8_D_PULLBACK_ATM,2025-02-21T11:45:00+05:30,2025-02-21T14:10:00+05:30,137.5,137.5,75,75,1,INDEX_OPTION,99.0,195.25,137.5,TRAILING_STOP_HIT,0.0,10.31,15.47,10.31,3.72,0.0206,0.31,2.06,42.2,42.2,40.14,-42.2,100.0,100.0,-0.01,2025-02-21 11:45:00+05:30,2025-02-21 14:10:00+05:30,145.0,2025-02-21,2025-02,False,2887.5,10312.5,0.28
2025-02-24T11:25:00+05:30,NSE_FO|55622|27-02-2025,NIFTY50,NSE_FO|55622|27-02-2025,NIFTY2522722550PE,22550.0,PE,2025-02-27,V8_D_PULLBACK_ATM,2025-02-24T11:25:00+05:30,2025-02-24T14:45:00+05:30,86.8,62.5,75,75,1,INDEX_OPTION,62.5,123.26,62.5,STOP_LOSS_HIT,-1822.5,5.6,7.03,5.6,2.02,0.0112,0.2,1.12,21.58,21.58,20.46,-1844.08,100.0,100.0,-1.01,2025-02-24 11:25:00+05:30,2025-02-24 14:45:00+05:30,200.0,2025-02-24,2025-02,False,1822.4999999999998,6510.0,0.2799539170506912
2025-02-28T12:30:00+05:30,NSE_FO|68427|06-03-2025,NIFTY50,NSE_FO|68427|06-03-2025,NIFTY2530622200PE,22200.0,PE,2025-03-06,V8_D_PULLBACK_ATM,2025-02-28T12:30:00+05:30,2025-02-28T12:50:00+05:30,111.45,158.26,75,75,1,INDEX_OPTION,80.24,158.26,80.24,TARGET_HIT,3510.75,10.11,17.8,10.11,3.64,0.0202,0.25,2.02,43.95,43.95,41.93,3466.8,100.0,100.0,1.48,2025-02-28 12:30:00+05:30,2025-02-28 12:50:00+05:30,20.0,2025-02-28,2025-02,True,2340.7500000000005,8358.75,0.28003589053387173
