i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
2842,CE,E_Full_V9,-0.11237663223462313,-0.09553040948647729,-0.2005111390511849,-0.18756830937881608,-0.1902390520096331,-0.11237663223462313,-0.2005111390511849,-0.09553040948647729,-0.20749615823945078,0.0,0.0,-16.82611142374788,-15.588069780528976,-14.012380416432176,18.064153066966814,-22.62239729881823,True
2901,PE,E_Full_V9,0.14677052864416895,0.10623192653991254,0.26797055442255857,0.31058805919883525,0.2039403521245431,-0.14677052864416895,-0.26797055442255857,0.31058805919883525,0.08544289981977649,0.0,22.389937106918236,7.924528301886789,-1.9496855345911914,32.578616352201266,54.339622641509436,-36.16352201257861,True
2915,PE,E_Full_V9,0.015638618630386958,-0.27940998619631063,0.08424002568903077,0.020851491507190012,0.2320771004749922,-0.015638618630386958,-0.08424002568903077,0.26043512892476306,-0.28274622483748235,0.0,-2.7913468248429862,-29.79762735519889,-49.54640614096302,29.099790648988126,170.7606420097697,-67.20167480809491,True
3092,CE,E_Full_V9,0.04955258742640467,0.08327302036386097,0.0795719972365827,0.3203441129058904,0.36948547554036537,0.04955258742640467,0.0795719972365827,0.36948547554036537,0.04441227752740584,0.0,0.0,1.4369501466275592,-0.5571847507331312,1.7008797653958976,3.3724340175953076,-5.923753665689146,True
3119,CE,E_Full_V9,-0.0693560728504572,-0.07917640174964768,-0.15098755682491083,-0.006137705561992668,-0.043577709490116856,-0.0693560728504572,-0.15098755682491083,-0.006137705561992668,-0.19231477427564814,0.0,-2.9988465974625185,-5.151864667435614,-7.3048827374086995,-10.495963091118805,2.1145713187235677,-14.686658977316421,True
3296,CE,E_Full_V9,0.11460657805375529,0.3674687105850394,0.31370266162156213,-0.8671291355389577,0.0574043530286783,0.11460657805375529,0.31370266162156213,0.44063904789624075,-0.8671291355389577,0.0,23.57142857142858,84.61038961038962,88.31168831168831,22.662337662337666,103.96103896103897,-31.753246753246756,True
3738,CE,E_Full_V9,0.1439009313024986,0.27462783368294996,0.2685475126420034,0.31050172782456364,0.36258981140870894,0.1439009313024986,0.2685475126420034,0.362995166144775,0.1439009313024986,0.0,9.863013698630137,21.095890410958905,13.94520547945205,15.726027397260268,27.999999999999996,-5.7260273972602675,True
3861,PE,E_Full_V9,0.014719020040365738,0.14310158372566884,0.2614670365501892,0.22691822562213027,0.3839211060525871,-0.014719020040365738,-0.2614670365501892,0.3839211060525871,0.014719020040365738,0.0,1.9698326331014628,15.917074178662451,13.91969143880433,24.319856739444866,32.79151456711896,-6.5018251945726275,True
3873,PE,E_Full_V9,-0.06094995741712239,-0.39319905188954785,-0.14036959890002532,-0.1141016037842224,0.03427152487762708,0.06094995741712239,0.14036959890002532,0.03427152487762708,-0.39319905188954785,0.0,0.0,-4.844290657439445,-24.590040619828493,-27.373251090717616,1.5495712351436757,-28.990522040018046,True
3884,PE,E_Full_V9,0.060318580584795,0.14525698997972514,0.05662560626328306,-0.013951236325748795,0.1407433546978698,-0.060318580584795,-0.05662560626328306,0.14525698997972514,-0.013951236325748795,0.0,0.0,4.590731918579468,-2.2520571676050314,10.134257254222609,10.697271546123858,-12.343005630142919,True
3895,PE,E_Full_V9,0.022594877946580105,0.07209820144771228,0.05237903523979126,0.1172879573408725,-0.05504933899711517,-0.022594877946580105,-0.05237903523979126,0.1172879573408725,-0.05504933899711517,0.0,0.0,3.3393501805054173,-1.4440433212996338,13.222021660649824,17.32851985559567,-12.86101083032491,True
3904,PE,E_Full_V9,-0.07423935508414914,-0.17253966458619097,-0.04668236455429575,0.002879088562823817,-0.14662786752079882,0.07423935508414914,0.04668236455429575,0.04915015475100981,-0.17253966458619097,0.0,0.0,-7.204905467552374,-16.402657128257538,-18.405723045477764,4.598875830352581,-23.04547777210015,True
3931,PE,E_Full_V9,0.08289924648295921,0.14414570470546728,0.10599555396081373,-0.028664167316261313,0.09754065568766679,-0.08289924648295921,-0.10599555396081373,0.14414570470546728,-0.028664167316261313,0.0,0.0,14.50335161486899,8.043875685557596,18.220597196831203,22.912858013406456,-12.309567336989634,True
3942,PE,E_Full_V9,0.02393879922156783,-0.010731185857948411,0.08316669039910574,0.11536024797293987,0.2829318425239702,-0.02393879922156783,-0.08316669039910574,0.2829318425239702,-0.03219355757384523,0.0,0.0,6.45724258289703,0.17452006980801799,2.6178010471204187,9.133216986620122,-7.03897614892379,True
3949,PE,E_Full_V9,-0.01818072884061106,0.1442062355768048,0.13821485902704156,-0.11631534474172422,-0.11652194393312332,0.01818072884061106,-0.13821485902704156,0.17168392802909827,-0.11652194393312332,0.0,0.0,-4.005621925509498,1.4054813773717498,36.68306394940266,53.19747013352072,-9.27617709065356,True
4005,PE,E_Full_V9,-0.019003545936380206,0.018168225235881685,-0.03821592204786839,-0.0603519206111125,-0.1438839906610978,0.019003545936380206,0.03821592204786839,0.019630036461748546,-0.18878247831297656,0.0,-1.6666666666666632,8.205128205128212,25.64102564102564,-9.999999999999996,26.7948717948718,-23.333333333333336,True
4028,PE,E_Full_V9,0.03088190800113466,0.01544095400056733,-0.015858277081659544,0.04527955429893815,0.05279136975868681,-0.03088190800113466,0.015858277081659544,0.08075201619213157,-0.040689000406879394,0.0,2.6717557251908373,-12.977099236641216,-21.75572519083969,-25.190839694656482,9.92366412213741,-34.73282442748091,True
4115,PE,E_Full_V9,0.07968077100631854,-0.011382967286599488,0.1338552634629897,0.046796643289437334,0.11509444700913418,-0.07968077100631854,-0.1338552634629897,0.16505302565594793,-0.011382967286599488,,,,,,,,False
4126,PE,E_Full_V9,-0.050041173117110205,0.10029349042460778,0.3777369565676425,0.35197736534278157,-0.42503325520999446,0.050041173117110205,-0.3777369565676425,0.596271193598108,-0.42503325520999446,,,,,,,,False
4133,PE,E_Full_V9,-0.14783787113465952,-0.39104816200992154,-0.8683350821817148,-0.8770439222916648,-0.80652355847457,0.14783787113465952,0.8683350821817148,-0.14783787113465952,-1.0274307222389867,,,,,,,,False
4512,PE,E_Full_V9,0.038845668071196826,0.03268979717466758,0.16217535741198663,0.14328320190195587,0.1398868593383562,-0.038845668071196826,-0.16217535741198663,0.3598000403315704,-0.11016886190684527,0.0,7.491582491582497,-1.346801346801342,-12.331649831649823,20.03367003367003,24.57912457912458,-15.909090909090903,True
