i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
382,CE,C_Trend+Impulse+Pullback,-0.028304839130832704,0.37553744311624726,0.220658147308761,0.4156027435761045,0.5049025177353839,-0.028304839130832704,0.220658147308761,0.5049025177353839,-0.15587594507265878,0.0,3.3102766798418912,53.31027667984189,63.14229249011857,36.70948616600789,64.03162055335969,-25.059288537549406,True
389,CE,C_Trend+Impulse+Pullback,0.10689715577922865,0.2478341879797341,0.33004745676339375,0.3901646654138835,0.3776236583113102,0.10689715577922865,0.33004745676339375,0.44829123801637394,0.10689715577922865,0.0,7.760353839967838,19.420989143546446,29.995979091274638,28.419782870928834,41.535987133092085,-4.945717732207473,True
403,CE,C_Trend+Impulse+Pullback,-0.15156985902415876,-0.267231151970615,-0.3501581167246637,-0.3356756563728913,-0.22160148236910482,-0.15156985902415876,-0.3501581167246637,-0.15156985902415876,-0.36721964535828544,0.0,-18.214285714285708,-31.887755102040817,-34.346938775510196,-35.96938775510204,11.530612244897956,-43.6734693877551,True
611,CE,C_Trend+Impulse+Pullback,-0.046214863257798555,-0.002788827955213513,-0.0318723194881354,-0.04183241932816939,0.005378453913618131,-0.046214863257798555,-0.0318723194881354,0.01533855375366322,-0.09860498841640641,0.0,-5.847299813780257,-4.171322160148971,-6.070763500931102,-5.2886405959031615,9.944134078212286,-11.508379888268157,True
618,CE,C_Trend+Impulse+Pullback,-0.006574674354375976,-0.08327920848889558,0.06255902264478141,0.06574674354387078,0.18947016094006397,-0.006574674354375976,0.06255902264478141,0.18947016094006397,-0.08327920848889558,0.0,0.3859513701273639,-6.908529525279827,-3.049015824006188,5.866460825935927,9.918950212273248,-8.33654959475107,True
625,CE,C_Trend+Impulse+Pullback,-0.002588233888745073,0.06868774550892187,0.1337917825565027,0.15509493840997202,0.06291399298787859,-0.002588233888745073,0.1337917825565027,0.16305873499071755,-0.003384613546819626,0.0,-0.5462490895848506,5.644573925710123,4.2243262927895,11.252731245447915,13.940276766205379,-3.241077931536793,True
632,CE,C_Trend+Impulse+Pullback,-0.005767345290963455,0.05190610761867109,-0.08273157382897578,-0.015313296117380748,-0.13046132796108445,-0.005767345290963455,-0.08273157382897578,0.05190610761867109,-0.13046132796108445,0.0,-3.0565881866997135,5.328376703841391,-1.3217678645187894,-8.756712102437005,10.441966129698473,-8.756712102437005,True
639,CE,C_Trend+Impulse+Pullback,0.023484129306017287,0.020498858631512462,-0.06925827964820996,-0.005373487214077599,-0.023285111261028835,0.023484129306017287,-0.06925827964820996,0.057118178905279926,-0.07522882099718631,0.0,1.213282247765012,0.11352348517099232,-3.8597984958138203,-7.407407407407406,6.002554278416353,-9.535972754363558,True
840,PE,C_Trend+Impulse+Pullback,-0.05194146317892834,-0.04348587614979582,0.04509646415535862,0.1286457169431876,0.21461085173934968,0.05194146317892834,-0.04509646415535862,0.22085188026084168,-0.05194146317892834,0.0,-25.22727272727273,-19.999999999999993,-19.22727272727273,-2.7272727272727337,8.977272727272734,-36.13636363636363,True
847,PE,C_Trend+Impulse+Pullback,0.06248374918620403,0.013504552243481793,0.05059168079268872,0.07518205950468593,0.07881014816710774,-0.06248374918620403,-0.05059168079268872,0.1209362887474863,0.011085826468515414,0.0,24.479166666666668,1.9097222222222248,31.21527777777777,11.979166666666664,52.083333333333314,-24.826388888888896,True
